License Number,Establishment Type,Entity Name,Street Number,Street Name,City,State,Zip Code,latitude,longitude,zcta,nbhLabel,boroLabel,label
610128,JAC   ,ALANTERI DELI CORP               ,719,FULTON ST                    ,BROOKLYN          ,NY,11217,40.687172,-73.976587,11217,"Boerum Hill, Gowanus, Park Slope",Brooklyn,ALANTERI DELI CORP
707478,JAC   ,MAZONE GROCERY INC               ,5430,16TH AVE                    ,BROOKLYN          ,NY,11204,40.627704,-73.988978,11204,"Bensonhurst, Parkville",Brooklyn,MAZONE GROCERY INC
610081,JAC   ,ABB GROCERY CORP                 ,1526,MERMAID AVE                 ,BROOKLYN          ,NY,11224,40.576777,-73.983427,11224,"Coney Island, Sea Gate",Brooklyn,ABB GROCERY CORP
670760,JAC   ,BIG BOYS DELI INC                ,1083,UTICA AVE                   ,BROOKLYN          ,NY,11203,40.64647,-73.929824,11203,East Flatbush,Brooklyn,BIG BOYS DELI INC
714155,JAC   ,KAHO INTERNATIONAL MARKET CORP   ,1193,FULTON ST                   ,BROOKLYN          ,NY,11216,40.680758,-73.953946,11216,Bedford-Stuyvesant,Brooklyn,KAHO INTERNATIONAL MARKET CORP
670716,JAC   ,NBA DELI AND GROCERY CORP        ,496,NOSTRAND AVE                 ,BROOKLYN          ,NY,11216,40.681966,-73.949892,11216,Bedford-Stuyvesant,Brooklyn,NBA DELI AND GROCERY CORP
670849,JAC   ,MILK FARM GROCERY OF JUSTIN INC  ,2865,HARWAY AVE                  ,BROOKLYN          ,NY,11214,40.587583,-73.983993,11214,Bath Beach,Brooklyn,MILK FARM GROCERY OF JUSTIN INC
708906,A     ,DOLLAR TREE STORES INC           ,2027,FLATBUSH AVE                ,BROOKLYN          ,NY,11234,40.620095,-73.934132,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,DOLLAR TREE STORES INC
710943,A     ,W SUNRISE 99 CENT MARKET INC     ,4215,FORT HAMILTON PKWY          ,BROOKLYN          ,NY,11219,40.641511,-73.992977,11219,Borough Park,Brooklyn,W SUNRISE 99 CENT MARKET INC
710639,JAC   ,DOLCE ITALIA LTD                 ,320,AVENUE U                     ,BROOKLYN          ,NY,11223,40.61152,-73.97206,11223,"Gravesend, Homecrest, Kensington",Brooklyn,DOLCE ITALIA LTD
711787,A     ,HR TRADING INC                   ,1245,BROADWAY                    ,BROOKLYN          ,NY,11221,40.691316,-73.925269,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,HR TRADING INC
671325,JAC   ,DUO DUO WANG DELI INC            ,348,"ATLANTIC AVE, #1             ",BROOKLYN          ,NY,11217,40.687756,-73.986956,11217,"Boerum Hill, Gowanus, Park Slope",Brooklyn,DUO DUO WANG DELI INC
708027,JAC   ,DELI ON THE HILL CORP            ,154,CLINTON AVE                  ,BROOKLYN          ,NY,11205,40.693275,-73.968832,11205,"Bedford-Stuyvesant, Navy Yard, Clinton Hill, Fort Greene",Brooklyn,DELI ON THE HILL CORP
707456,JAC   ,AKD FOOD CORP                    ,190,EAST 98TH ST                 ,BROOKLYN          ,NY,11212,40.662929,-73.920617,11212,"Brownsville, East Flatbush",Brooklyn,AKD FOOD CORP
706082,JAC   ,THREE STAR DELI GROCERY INC I    ,164,TOMPKINS AVE                 ,BROOKLYN          ,NY,11206,40.693335,-73.945899,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,THREE STAR DELI GROCERY INC I
713322,JAC   ,716 ROCKAWAY GROCERY CORP        ,716,ROCKAWAY AVE                 ,BROOKLYN          ,NY,11212,40.662312,-73.908855,11212,"Brownsville, East Flatbush",Brooklyn,716 ROCKAWAY GROCERY CORP
707752,JAC   ,C K ZHENG INC                    ,6321,17TH AVE                    ,BROOKLYN          ,NY,11204,40.621276,-73.99166,11204,"Bensonhurst, Parkville",Brooklyn,C K ZHENG INC
670631,JAC   ,ALEMAN DELI CORP                 ,1466,PITKIN AVE                  ,BROOKLYN          ,NY,11212,40.668383,-73.919589,11212,"Brownsville, East Flatbush",Brooklyn,ALEMAN DELI CORP
706553,JAC   ,2096 FULTON DELI GROCERY INC     ,2096,FULTON ST                   ,BROOKLYN          ,NY,11233,40.678416,-73.913348,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,2096 FULTON DELI GROCERY INC
615085,A     ,WALGREEN EASTERN CO INC          ,7002,13TH AVE                    ,BROOKLYN          ,NY,11228,40.622857,-74.004785,11228,Dyker Heights,Brooklyn,WALGREEN EASTERN CO INC
672068,A     ,M&E CANDY&GROCERY STORE INC      ,148,MONTAGUE ST                  ,BROOKLYN          ,NY,11201,40.694535,-73.993366,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,M&E CANDY&GROCERY STORE INC
708042,JAC   ,1925 NOSTRAND DELI CORP          ,1925,NOSTRAND AVE                ,BROOKLYN          ,NY,11226,40.638705,-73.948293,11226,"Flatbush, Prospect Park South",Brooklyn,1925 NOSTRAND DELI CORP
617123,JAC   ,BEST UTICA MARKET INC            ,890-892,UTICA AVE                ,BROOKLYN          ,NY,11203,40.651359,-73.930345,11203,East Flatbush,Brooklyn,BEST UTICA MARKET INC
714339,JACK  ,ROYAL FRUIT GARDEN INC           ,1419,39TH ST                     ,BROOKLYN          ,NY,11218,40.638934,-73.983491,11218,"Ditmas Park, Kensington",Brooklyn,ROYAL FRUIT GARDEN INC
712830,A     ,CARE PLUS PHARMACY INC           ,7010,18TH AVE                    ,BROOKLYN          ,NY,11204,40.615984,-73.99337,11204,"Bensonhurst, Parkville",Brooklyn,CARE PLUS PHARMACY INC
702023,JAC   ,29 KINGSLAND DELI GROCERY CORP   ,29,KINGSLAND AVE                 ,BROOKLYN          ,NY,11211,40.716975,-73.940203,11211,Williamsburg,Brooklyn,29 KINGSLAND DELI GROCERY CORP
708351,JAC   ,DNJ DELI GROCERY CORP            ,1789,LINDEN BLVD                 ,BROOKLYN          ,NY,11207,40.657903,-73.89655,11207,East New York,Brooklyn,DNJ DELI GROCERY CORP
709275,JABC  ,RED MANGO BAKERY INC             ,20,PUTNAM AVE                    ,BROOKLYN          ,NY,11238,40.682766,-73.961011,11238,Prospect Heights,Brooklyn,RED MANGO BAKERY INC
671907,JAC   ,SUPERGLIDE PRODUCTIONS LLC       ,438,7TH AVE                      ,BROOKLYN          ,NY,11215,40.663363,-73.984521,11215,"Park Slope, Windsor Terrace, Prospect Park",Brooklyn,SUPERGLIDE PRODUCTIONS LLC
671235,JAC   ,FALKO BAKERY SHOP INC            ,683A,MYRTLE AVE                  ,BROOKLYN          ,NY,11205,40.69462,-73.9558,11205,"Bedford-Stuyvesant, Navy Yard, Clinton Hill, Fort Greene",Brooklyn,FALKO BAKERY SHOP INC
704089,JAC   ,MEHR & SONS CORP                 ,102,CORTELYOU RD                 ,BROOKLYN          ,NY,11218,40.637973,-73.978135,11218,"Ditmas Park, Kensington",Brooklyn,MEHR & SONS CORP
705170,JAC   ,ZAFER FOOD CORP                  ,29,BELMONT AVE               ,BROOKLYN          ,NY,11212,40.668593,-73.909281,11212,"Brownsville, East Flatbush",Brooklyn,ZAFER FOOD CORP
671916,JAC   ,VERGARA MAURICIA                 ,4623,7TH AVE                     ,BROOKLYN          ,NY,11220,40.644279,-74.004011,11220,Sunset Park,Brooklyn,VERGARA MAURICIA
711709,JAC   ,BROOKLYN BITTERS LTD             ,135,GRAHAM AVE               ,BROOKLYN          ,NY,11206,40.706601,-73.943079,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,BROOKLYN BITTERS LTD
711765,JABC  ,SHLOIMES CHOKLAT INC             ,4712,16 AVE                      ,BROOKLYN          ,NY,11204,40.631862,-73.984644,11204,"Bensonhurst, Parkville",Brooklyn,SHLOIMES CHOKLAT INC
706135,JAC   ,CONDUIT GAS & MART INC           ,586,S CONDUIT BLVD               ,BROOKLYN          ,NY,11208,40.676411,-73.868048,11208,Cypress Hills,Brooklyn,CONDUIT GAS & MART INC
614440,JAC   ,MOHAMED MUSTAFA K                ,3056,AVENUE X                    ,BROOKLYN          ,NY,11235,40.59442,-73.935101,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,MOHAMED MUSTAFA K
708929,JAC   ,TIANO LIOR                       ,1123,AVENUE J                    ,BROOKLYN          ,NY,11230,40.62244,-73.964,11230,Midwood,Brooklyn,TIANO LIOR
713665,JAC   ,STARRETT CITY DELI AND GROCERY IN,114,COZINE AVE                   ,BROOKLYN          ,NY,11207,40.654014,-73.887595,11207,East New York,Brooklyn,STARRETT CITY DELI AND GROCERY IN
708710,JAC   ,73 FOOD MARKET CORP              ,73,DECATUR ST                    ,BROOKLYN          ,NY,11216,40.680617,-73.940647,11216,Bedford-Stuyvesant,Brooklyn,73 FOOD MARKET CORP
611627,JAC   ,1188 FLATBUSH MEAT&PRODUCE INC   ,1188,FLATBUSH AVE                ,BROOKLYN          ,NY,11226,40.641254,-73.95638,11226,"Flatbush, Prospect Park South",Brooklyn,1188 FLATBUSH MEAT&PRODUCE INC
671147,JAC   ,FULTON&SARATOGA DELI CORP        ,1961,FULTON ST                   ,BROOKLYN          ,NY,11233,40.678593,-73.916596,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,FULTON&SARATOGA DELI CORP
671909,JAC   ,APPLE FOOD CORP                  ,5415,CHURCH AVE                  ,BROOKLYN          ,NY,11203,40.652432,-73.925954,11203,East Flatbush,Brooklyn,APPLE FOOD CORP
619602,JAC   ,GOMZOS BAKE SHOP LLC             ,328,KINGSTON AVE                 ,BROOKLYN          ,NY,11213,40.66786,-73.942342,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,GOMZOS BAKE SHOP LLC
710921,JABC  ,SULTRY SWEETS CORP               ,7023,20TH AVE                    ,BROOKLYN          ,NY,11204,40.613279,-73.989233,11204,"Bensonhurst, Parkville",Brooklyn,SULTRY SWEETS CORP
710718,JAD   ,CARE FAST PHARMACY INC           ,3771,NOSTRAND AVE                ,BROOKLYN          ,NY,11235,40.591932,-73.940195,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,CARE FAST PHARMACY INC
714292,JACH  ,11 VANDERBILT ROASTERY LLC       ,11,VANDERBILT AVE                ,BROOKLYN          ,NY,11205,40.697408,-73.970681,11205,"Bedford-Stuyvesant, Navy Yard, Clinton Hill, Fort Greene",Brooklyn,11 VANDERBILT ROASTERY LLC
613429,JAC   ,MJP DELI&GROCERY INC             ,1010,BEVERLEY RD                 ,BROOKLYN          ,NY,11218,40.643799,-73.969652,11218,"Ditmas Park, Kensington",Brooklyn,MJP DELI&GROCERY INC
705260,JAC   ,LAVI GLATT INC                   ,805,AVENUE U                     ,BROOKLYN          ,NY,11223,40.61226,-73.9653,11223,"Gravesend, Homecrest, Kensington",Brooklyn,LAVI GLATT INC
705379,A     ,WALGREEN EASTERN CO INC          ,1281,FULTON ST           ,BROOKLYN          ,NY,11216,40.680427,-73.950178,11216,Bedford-Stuyvesant,Brooklyn,WALGREEN EASTERN CO INC
672097,JAC   ,AZIZ EXPRESS DELI CORP           ,1531,BERGEN ST                   ,BROOKLYN          ,NY,11213,40.675155,-73.932677,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,AZIZ EXPRESS DELI CORP
708342,JAC   ,SMILEY NEWS INC                  ,2271,MCDONALD AVE                ,BROOKLYN          ,NY,11223,40.596954,-73.973238,11223,"Gravesend, Homecrest, Kensington",Brooklyn,SMILEY NEWS INC
710459,JAC   ,EL JAROCHITO DELI & GROCERY CORP ,195,NEPTUNE AVE                  ,BROOKLYN          ,NY,11235,40.581802,-73.960681,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,EL JAROCHITO DELI & GROCERY CORP
703808,JAC   ,CHEN PENG LIN XIANG              ,5113,7TH AVE                     ,BROOKLYN          ,NY,11220,40.641655,-74.006738,11220,Sunset Park,Brooklyn,CHEN PENG LIN XIANG
706380,JAC   ,GOLDEN OWL BROTHERS INC          ,25,N 5TH ST                  ,BROOKLYN          ,NY,11249,40.719372,-73.963172,11211,Williamsburg,Brooklyn,GOLDEN OWL BROTHERS INC
714037,A     ,FIVE BELOW INC                   ,470,GATEWAY DR UNIT 5        ,BROOKLYN          ,NY,11239,40.650937,-73.869274,11239,Starrett City,Brooklyn,FIVE BELOW INC
707205,A     ,ASM PHARMACY CORP                ,1604,AVENUE M                    ,BROOKLYN          ,NY,11230,40.63009,-73.96113,11230,Midwood,Brooklyn,ASM PHARMACY CORP
610641,JAC   ,QUEEN AA GROCERY INC             ,7214,18TH AVE                    ,BROOKLYN          ,NY,11204,40.614785,-73.994574,11204,"Bensonhurst, Parkville",Brooklyn,QUEEN AA GROCERY INC
670984,JAC   ,NAMDOR INC                       ,218,MYRTLE AVE           ,BROOKLYN          ,NY,11201,40.693499,-73.979567,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,NAMDOR INC
706497,A     ,HUI HUANG FOOD INC               ,6101,5TH AVE                     ,BROOKLYN          ,NY,11220,40.638865,-74.016814,11220,Sunset Park,Brooklyn,HUI HUANG FOOD INC
614965,A     ,UTICA AVE NEWSTAND & GROCERY INC ,1251,UTICA AVE                   ,BROOKLYN          ,NY,11203,40.641905,-73.929337,11203,East Flatbush,Brooklyn,UTICA AVE NEWSTAND & GROCERY INC
706445,JAC   ,WALLE DELI GRILL CORP            ,2714A,BEVERLEY RD                ,BROOKLYN          ,NY,11226,40.644974,-73.951353,11226,"Flatbush, Prospect Park South",Brooklyn,WALLE DELI GRILL CORP
710890,JAC   ,11-7 DELI GROUP INC              ,1632,DEKALB AVENUE               ,BROOKLYN          ,NY,11237,40.704611,-73.91892,11237,Bushwick,Brooklyn,11-7 DELI GROUP INC
702033,JAC   ,5910 RAINBOW GROCERY DELI INC    ,5910,GLENWOOD RD                 ,BROOKLYN          ,NY,11234,40.634179,-73.919294,11234,"Flatlands, Kings Plaza, Marine Park, Mill Basin",Brooklyn,5910 RAINBOW GROCERY DELI INC
714403,A     ,DOLLAR TREE STORES INC           ,2847,W 8TH ST                ,BROOKLYN          ,NY,11224,40.578404,-73.976277,11224,"Coney Island, Sea Gate",Brooklyn,DOLLAR TREE STORES INC
706605,JAC   ,OMAR SALEH M                     ,1091,BEDFORD AVE                 ,BROOKLYN          ,NY,11216,40.686358,-73.954507,11216,Bedford-Stuyvesant,Brooklyn,OMAR SALEH M
714624,JAC   ,4TH AVE DELI & GRILL INC         ,70,4TH AVE                       ,BROOKLYN          ,NY,11217,40.682553,-73.979643,11217,"Boerum Hill, Gowanus, Park Slope",Brooklyn,4TH AVE DELI & GRILL INC
670830,JAC   ,SNA FINEST DELI GROCERY CORP     ,5119,4TH AVE                     ,BROOKLYN          ,NY,11220,40.645492,-74.013496,11220,Sunset Park,Brooklyn,SNA FINEST DELI GROCERY CORP
709238,JAC   ,576 ATLANTIC AVE MINI MART INC   ,576,ATLANTIC AVE                 ,BROOKLYN          ,NY,11217,40.684542,-73.97871,11217,"Boerum Hill, Gowanus, Park Slope",Brooklyn,576 ATLANTIC AVE MINI MART INC
670454,JAC   ,LA PLAZITA SANCHERA INC          ,3419,FULTON ST                   ,BROOKLYN          ,NY,11208,40.684447,-73.869405,11208,Cypress Hills,Brooklyn,LA PLAZITA SANCHERA INC
710346,A     ,CHAUDHRY MUNAWAR A               ,5901,18TH AVE                    ,BROOKLYN          ,NY,11204,40.622514,-73.986763,11204,"Bensonhurst, Parkville",Brooklyn,CHAUDHRY MUNAWAR A
619927,A     ,LIFE OF HEALTH INC               ,4709,13TH AVE                    ,BROOKLYN          ,NY,11219,40.636012,-73.991101,11219,Borough Park,Brooklyn,LIFE OF HEALTH INC
671016,A     ,DISCOUNT DREAM LLC               ,9415,CHURCH AVE            ,BROOKLYN          ,NY,11212,40.654741,-73.916948,11212,"Brownsville, East Flatbush",Brooklyn,DISCOUNT DREAM LLC
672075,JAC   ,DEADBREAD INC                    ,755,5TH AVE                ,BROOKLYN          ,NY,11232,40.658727,-73.99615,11232,"Greenwood, Industry City, Bush Terminal, Sunset Park",Brooklyn,DEADBREAD INC
614273,JAC   ,LOS NARANJOS FOOD CORP           ,1094,HANCOCK ST                  ,BROOKLYN          ,NY,11221,40.689344,-73.914012,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,LOS NARANJOS FOOD CORP
702575,JAC   ,COCONUT KOSHER SUPERMARKET CORP  ,574,BROADWAY                     ,BROOKLYN          ,NY,11206,40.704053,-73.947755,11206,"Bedford-Stuyvesant, Williamsburg",Brooklyn,COCONUT KOSHER SUPERMARKET CORP
715054,JAC   ,BROOKLYN WHATEVER LLC            ,34,"35TH ST, 6TH FLOOR        ",BROOKLYN          ,NY,11232,40.657133,-74.007565,11232,"Greenwood, Industry City, Bush Terminal, Sunset Park",Brooklyn,BROOKLYN WHATEVER LLC
704365,A     ,LIAN XING MARKET INC             ,5710,5TH AVE                     ,BROOKLYN          ,NY,11220,40.640908,-74.014683,11220,Sunset Park,Brooklyn,LIAN XING MARKET INC
670646,JAC   ,SUNRISE DELI&GROCERY I CORP      ,2186,BEDFORD AVE                 ,BROOKLYN          ,NY,11226,40.650739,-73.955841,11226,"Flatbush, Prospect Park South",Brooklyn,SUNRISE DELI&GROCERY I CORP
672122,JAC   ,PACIFIC GREEN ON COURT INC       ,151,COURT ST                     ,BROOKLYN          ,NY,11201,40.689227,-73.992589,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,PACIFIC GREEN ON COURT INC
711666,JAC   ,MEXICO 2000 DELI GROCERY CORP    ,367,A BROADWAY                   ,BROOKLYN          ,NY,11211,40.707445,-73.95509,11211,Williamsburg,Brooklyn,MEXICO 2000 DELI GROCERY CORP
708463,A     ,KANG YOU INC                     ,5001,6TH AVE                     ,BROOKLYN          ,NY,11220,40.643731,-74.008154,11220,Sunset Park,Brooklyn,KANG YOU INC
671594,JAC   ,TORRES JOSE A                    ,1055,BLAKE AVE                   ,BROOKLYN          ,NY,11208,40.670101,-73.87952,11208,Cypress Hills,Brooklyn,TORRES JOSE A
710259,JAC   ,HOLA DELICIOUS MINI MARKET CORP  ,716,KNICKERBOCKER AVE            ,BROOKLYN          ,NY,11221,40.694219,-73.910301,11221,"Bedford-Stuyvesant, Bushwick",Brooklyn,HOLA DELICIOUS MINI MARKET CORP
709678,JAC   ,SYUKAKU INC                      ,150,MYRTLE AVE             ,BROOKLYN          ,NY,11201,40.693573,-73.982777,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn,SYUKAKU INC
708932,A     ,Q HOME 99 CENTS & UP INC         ,334,UTICA AVE                    ,BROOKLYN          ,NY,11213,40.666509,-73.931347,11213,"Brower Park, Crown Heights, Weeksville",Brooklyn,Q HOME 99 CENTS & UP INC
714520,JAC   ,FRUITS AND VEGETABLES BROTHERS LL,249,AVENUE X                     ,BROOKLYN          ,NY,11223,40.596811,-73.974819,11223,"Gravesend, Homecrest, Kensington",Brooklyn,FRUITS AND VEGETABLES BROTHERS LL
707082,JAC   ,HIMO DELI & GROCERY INC          ,19,SACKMAN ST                    ,BROOKLYN          ,NY,11233,40.678779,-73.906162,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,HIMO DELI & GROCERY INC
708713,JAC   ,MARCY SUPERMARKET AND DELI CORP  ,784,MARCY AVE                    ,BROOKLYN          ,NY,11216,40.686841,-73.947507,11216,Bedford-Stuyvesant,Brooklyn,MARCY SUPERMARKET AND DELI CORP
705921,JAC   ,A&B FRUIT MARKET OF NY CORP      ,1208,NOSTRAND AVE                ,BROOKLYN          ,NY,11225,40.657717,-73.950326,11225,"Crown Heights, Prospect Lefferts Gardens",Brooklyn,A&B FRUIT MARKET OF NY CORP
709196,JAC   ,PERALTAS GROCERY & GRILL INC     ,144,NEPTUNE AVE                  ,BROOKLYN          ,NY,11235,40.58221,-73.958753,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn,PERALTAS GROCERY & GRILL INC
713336,JAC   ,7 ELEVEN INC                     ,1239,FULTON ST             ,BROOKLYN          ,NY,11216,40.680518,-73.951913,11216,Bedford-Stuyvesant,Brooklyn,7 ELEVEN INC
618109,A     ,MARYAM CANDY & GROCERY INC       ,85-20,20TH AVE                   ,BROOKLYN          ,NY,11214,40.665616,-73.998816,11214,Bath Beach,Brooklyn,MARYAM CANDY & GROCERY INC
702013,JAC   ,MARIN FIDENCIO                   ,1612,NEWKIRK AVE                 ,BROOKLYN          ,NY,11226,40.636113,-73.962129,11226,"Flatbush, Prospect Park South",Brooklyn,MARIN FIDENCIO
713245,JACDHK,MI PUEBLO CORP                   ,32-49,FULTON ST                  ,BROOKLYN          ,NY,11208,40.692064,-73.988876,11208,Cypress Hills,Brooklyn,MI PUEBLO CORP
714434,A     ,GLOBAL NUTRITION TRADING INC     ,4902,7TH AVE                     ,BROOKLYN          ,NY,11220,40.642803,-74.005542,11220,Sunset Park,Brooklyn,GLOBAL NUTRITION TRADING INC
706209,JAC   ,AVNER KOSHER FISH MARKET INC     ,521,KINGS HIGHWAY                ,BROOKLYN          ,NY,11223,40.604419,-73.970232,11223,"Gravesend, Homecrest, Kensington",Brooklyn,AVNER KOSHER FISH MARKET INC
702596,JAC   ,SARATOGA DELI & GROCERY CORP     ,161,SARATOGA AVE                 ,BROOKLYN          ,NY,11233,40.681186,-73.916854,11233,"Bedford-Stuyvesant, Stuyvesant Heights",Brooklyn,SARATOGA DELI & GROCERY CORP
708007,JAC   ,MALIK DAIRY INC                  ,379,ELTON ST                     ,BROOKLYN          ,NY,11208,40.673844,-73.883425,11208,Cypress Hills,Brooklyn,MALIK DAIRY INC
619760,A     ,CHUN TRADING INC                 ,7005,18TH AVE                    ,BROOKLYN          ,NY,11204,40.616134,-73.993219,11204,"Bensonhurst, Parkville",Brooklyn,CHUN TRADING INC
670724,JAC   ,MUCHO LOCO DELI GROCERY CORP     ,441,SUTTER AVE                   ,BROOKLYN          ,NY,11212,40.668242,-73.90282,11212,"Brownsville, East Flatbush",Brooklyn,MUCHO LOCO DELI GROCERY CORP
709818,A     ,KANG MEI QIN INC                 ,5101,6TH AVE                     ,BROOKLYN          ,NY,11220,40.643176,-74.008738,11220,Sunset Park,Brooklyn,KANG MEI QIN INC
706764,JAC   ,CAMPBELL SISTERS LLC             ,502,LORIMER ST               ,BROOKLYN          ,NY,11211,40.712075,-73.949051,11211,Williamsburg,Brooklyn,CAMPBELL SISTERS LLC
706586,A     ,364 NEWSSTAND & GROCERY INC      ,944,4TH AVE                      ,BROOKLYN          ,NY,11232,40.654554,-74.004266,11232,"Greenwood, Industry City, Bush Terminal, Sunset Park",Brooklyn,364 NEWSSTAND & GROCERY INC
671943,JAC   ,BUENO DELI GROCERY CORP          ,4901,4TH AVE                     ,BROOKLYN          ,NY,11220,40.647032,-74.011894,11220,Sunset Park,Brooklyn,BUENO DELI GROCERY CORP
