,zip,sizeRank,year,month,medianPrice,zcta,nbhLabel,boroLabel
311,11201,28,2018,2,4.32236513486514,11201,"Boerum Hill, Brooklyn Heights, Cobble Hill, Downtown Brooklyn, DUMBO, Vinegar Hill",Brooklyn
312,10462,35,2016,9,1.9794628751974699,10462,"Parkchester, East Bronx",Bronx
313,10462,35,2016,10,1.96019300361882,10462,"Parkchester, East Bronx",Bronx
314,10462,35,2016,11,1.9172552976791102,10462,"Parkchester, East Bronx",Bronx
315,10462,35,2016,12,1.9959833197637298,10462,"Parkchester, East Bronx",Bronx
316,10462,35,2017,1,1.86674051346515,10462,"Parkchester, East Bronx",Bronx
317,10462,35,2017,2,1.94694467382329,10462,"Parkchester, East Bronx",Bronx
318,10462,35,2017,3,2.03073569803318,10462,"Parkchester, East Bronx",Bronx
319,10462,35,2017,4,1.86501555644768,10462,"Parkchester, East Bronx",Bronx
320,10462,35,2017,5,2.0236088864127,10462,"Parkchester, East Bronx",Bronx
321,10462,35,2017,6,2.0190233802087802,10462,"Parkchester, East Bronx",Bronx
322,10462,35,2017,7,2.07373271889401,10462,"Parkchester, East Bronx",Bronx
323,10462,35,2017,8,2.1327227123550903,10462,"Parkchester, East Bronx",Bronx
324,10462,35,2017,9,2.1540890511508404,10462,"Parkchester, East Bronx",Bronx
325,10462,35,2017,10,2.06611570247934,10462,"Parkchester, East Bronx",Bronx
326,10462,35,2017,11,2.0,10462,"Parkchester, East Bronx",Bronx
327,10462,35,2017,12,2.03683849516135,10462,"Parkchester, East Bronx",Bronx
328,10462,35,2018,1,2.00806451612903,10462,"Parkchester, East Bronx",Bronx
329,10462,35,2018,2,2.08212909441233,10462,"Parkchester, East Bronx",Bronx
330,10463,43,2013,8,2.07272727272727,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
331,10463,43,2013,9,2.0,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
332,10463,43,2013,10,1.9704023664661001,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
333,10463,43,2013,11,1.92105263157895,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
334,10463,43,2013,12,2.0,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
335,10463,43,2014,1,2.07272727272727,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
336,10463,43,2014,2,2.07272727272727,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
337,10463,43,2014,3,2.0414962283225804,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
338,10463,43,2014,4,2.0,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
339,10463,43,2014,5,2.10477081384471,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
340,10463,43,2014,6,2.1111111111111103,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
341,10463,43,2014,7,2.18905472636816,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
342,10463,43,2014,8,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
343,10463,43,2014,9,2.17786069651741,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
344,10463,43,2014,10,2.15333333333333,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
345,10463,43,2014,11,2.13093579978237,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
346,10463,43,2014,12,2.1666666666666696,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
347,10463,43,2015,1,2.16,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
348,10463,43,2015,2,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
349,10463,43,2015,3,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
350,10463,43,2015,4,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
351,10463,43,2015,5,2.16935162064238,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
352,10463,43,2015,6,2.21631205673759,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
353,10463,43,2015,7,2.13093579978237,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
354,10463,43,2015,8,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
355,10463,43,2015,9,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
356,10463,43,2015,10,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
357,10463,43,2015,11,2.07272727272727,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
358,10463,43,2015,12,2.08475073313783,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
359,10463,43,2016,1,2.17,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
360,10463,43,2016,2,2.2,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
361,10463,43,2016,3,2.2,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
362,10463,43,2016,4,2.13666666666667,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
363,10463,43,2016,5,2.22728758169935,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
364,10463,43,2016,6,2.12187159956474,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
365,10463,43,2016,7,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
366,10463,43,2016,8,2.13093579978237,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
367,10463,43,2016,9,2.23611111111111,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
368,10463,43,2016,10,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
369,10463,43,2016,11,2.13333333333333,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
370,10463,43,2016,12,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
371,10463,43,2017,1,2.25415310392932,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
372,10463,43,2017,2,2.22222222222222,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
373,10463,43,2017,3,2.3120211640211603,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
374,10463,43,2017,4,2.25911111111111,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
375,10463,43,2017,5,2.35109717868339,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
376,10463,43,2017,6,2.32804232804233,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
377,10463,43,2017,7,2.25911111111111,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
378,10463,43,2017,8,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
379,10463,43,2017,9,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
380,10463,43,2017,10,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
381,10463,43,2017,11,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
382,10463,43,2017,12,2.14,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
383,10463,43,2018,1,2.0363636363636397,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
384,10463,43,2018,2,1.8510000385506398,10463,"Kingsbridge, Spuyten Duyvil, Marble Hill",Bronx
385,10024,48,2013,10,4.422639860139861,10024,Upper West Side,Manhattan
386,10024,48,2013,11,4.58236386394476,10024,Upper West Side,Manhattan
387,10024,48,2013,12,4.558480250629651,10024,Upper West Side,Manhattan
388,10024,48,2014,1,4.42617521367521,10024,Upper West Side,Manhattan
389,10024,48,2014,2,4.40554821195065,10024,Upper West Side,Manhattan
390,10024,48,2014,3,4.49438454425482,10024,Upper West Side,Manhattan
391,10024,48,2014,4,4.57697642163662,10024,Upper West Side,Manhattan
392,10024,48,2014,5,4.929577464788731,10024,Upper West Side,Manhattan
393,10024,48,2014,6,4.84764542936288,10024,Upper West Side,Manhattan
394,10024,48,2014,7,4.9992424242424205,10024,Upper West Side,Manhattan
395,10024,48,2014,8,5.1898819506940495,10024,Upper West Side,Manhattan
396,10024,48,2014,9,5.185049019607839,10024,Upper West Side,Manhattan
397,10024,48,2014,10,5.10471204188482,10024,Upper West Side,Manhattan
398,10024,48,2014,11,5.12418229976521,10024,Upper West Side,Manhattan
399,10024,48,2014,12,4.99359795134443,10024,Upper West Side,Manhattan
400,10024,48,2015,1,4.97630331753555,10024,Upper West Side,Manhattan
401,10024,48,2015,2,5.02610966057441,10024,Upper West Side,Manhattan
402,10024,48,2015,3,5.16483861350406,10024,Upper West Side,Manhattan
403,10024,48,2015,4,5.25080085894322,10024,Upper West Side,Manhattan
404,10024,48,2015,5,5.26630760023938,10024,Upper West Side,Manhattan
405,10024,48,2015,6,5.19471488178025,10024,Upper West Side,Manhattan
406,10024,48,2015,7,5.1898819506940495,10024,Upper West Side,Manhattan
407,10024,48,2015,8,5.23457356216429,10024,Upper West Side,Manhattan
408,10024,48,2015,9,5.185049019607839,10024,Upper West Side,Manhattan
409,10024,48,2015,10,5.188679245283019,10024,Upper West Side,Manhattan
410,10024,48,2015,11,5.25164113785558,10024,Upper West Side,Manhattan
411,10024,48,2015,12,5.15582034830431,10024,Upper West Side,Manhattan
412,10024,48,2016,1,5.12622149837134,10024,Upper West Side,Manhattan
413,10024,48,2016,2,5.12622149837134,10024,Upper West Side,Manhattan
414,10024,48,2016,3,5.182692307692309,10024,Upper West Side,Manhattan
415,10024,48,2016,4,5.05651397977394,10024,Upper West Side,Manhattan
416,10024,48,2016,5,5.19471488178025,10024,Upper West Side,Manhattan
417,10024,48,2016,6,5.26630760023938,10024,Upper West Side,Manhattan
418,10024,48,2016,7,5.21489812805106,10024,Upper West Side,Manhattan
419,10024,48,2016,8,5.26630760023938,10024,Upper West Side,Manhattan
420,10024,48,2016,9,4.9708555794458,10024,Upper West Side,Manhattan
421,10024,48,2016,10,5.154617641517049,10024,Upper West Side,Manhattan
422,10024,48,2016,11,5.0,10024,Upper West Side,Manhattan
423,10024,48,2016,12,4.66630117140816,10024,Upper West Side,Manhattan
424,10024,48,2017,1,4.94811320754717,10024,Upper West Side,Manhattan
425,10024,48,2017,2,5.132347482886799,10024,Upper West Side,Manhattan
426,10024,48,2017,3,5.22674418604651,10024,Upper West Side,Manhattan
427,10024,48,2017,4,5.08962868117798,10024,Upper West Side,Manhattan
428,10024,48,2017,5,5.1749420922215,10024,Upper West Side,Manhattan
429,10024,48,2017,6,5.25,10024,Upper West Side,Manhattan
430,10024,48,2017,7,5.23529411764706,10024,Upper West Side,Manhattan
431,10024,48,2017,8,4.9375,10024,Upper West Side,Manhattan
432,10024,48,2017,9,5.01113585746102,10024,Upper West Side,Manhattan
433,10024,48,2017,10,5.0,10024,Upper West Side,Manhattan
434,10024,48,2017,11,4.99054897567222,10024,Upper West Side,Manhattan
435,10024,48,2017,12,4.99359795134443,10024,Upper West Side,Manhattan
436,10024,48,2018,1,5.0,10024,Upper West Side,Manhattan
437,10024,48,2018,2,4.60721694036301,10024,Upper West Side,Manhattan
438,11229,60,2017,2,1.9166666666666698,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
439,11229,60,2017,3,1.97979179424372,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
440,11229,60,2017,4,2.02643557422969,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
441,11229,60,2017,5,2.2,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
442,11229,60,2017,6,2.35,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
443,11229,60,2017,7,2.19230618330195,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
444,11229,60,2017,8,1.8333333333333302,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
445,11229,60,2017,9,2.0227272727272703,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
446,11229,60,2017,10,2.0416666666666696,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
447,11229,60,2017,11,1.92857142857143,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
448,11229,60,2017,12,1.8859649122806998,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
449,11229,60,2018,1,1.8758852691218102,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
450,11229,60,2018,2,1.9259259259259298,11229,"Homecrest, Kensington, Kings Highway, Madison",Brooklyn
451,10019,68,2013,9,5.19689301973757,10019,Midtown West,Manhattan
452,10019,68,2013,10,5.26865671641791,10019,Midtown West,Manhattan
453,10019,68,2013,11,5.369608584137679,10019,Midtown West,Manhattan
454,10019,68,2013,12,5.33932135728543,10019,Midtown West,Manhattan
455,10019,68,2014,1,5.40266822678883,10019,Midtown West,Manhattan
456,10019,68,2014,2,5.405405405405411,10019,Midtown West,Manhattan
457,10019,68,2014,3,5.4428813256369,10019,Midtown West,Manhattan
458,10019,68,2014,4,5.444183207963199,10019,Midtown West,Manhattan
459,10019,68,2014,5,5.4178709055876695,10019,Midtown West,Manhattan
460,10019,68,2014,6,5.42967023443255,10019,Midtown West,Manhattan
461,10019,68,2014,7,5.5458365164247505,10019,Midtown West,Manhattan
462,10019,68,2014,8,5.53146565888925,10019,Midtown West,Manhattan
463,10019,68,2014,9,5.4176072234763,10019,Midtown West,Manhattan
464,10019,68,2014,10,5.45020506212919,10019,Midtown West,Manhattan
465,10019,68,2014,11,5.48325358851675,10019,Midtown West,Manhattan
466,10019,68,2014,12,5.45019820587737,10019,Midtown West,Manhattan
467,10019,68,2015,1,5.574043261231281,10019,Midtown West,Manhattan
468,10019,68,2015,2,5.4952120383036895,10019,Midtown West,Manhattan
469,10019,68,2015,3,5.49760601915185,10019,Midtown West,Manhattan
470,10019,68,2015,4,5.56586270871985,10019,Midtown West,Manhattan
471,10019,68,2015,5,5.548856548856549,10019,Midtown West,Manhattan
472,10019,68,2015,6,5.60885608856089,10019,Midtown West,Manhattan
473,10019,68,2015,7,5.631786904633911,10019,Midtown West,Manhattan
474,10019,68,2015,8,5.64459930313589,10019,Midtown West,Manhattan
475,10019,68,2015,9,5.602277806652809,10019,Midtown West,Manhattan
476,10019,68,2015,10,5.55220605220605,10019,Midtown West,Manhattan
477,10019,68,2015,11,5.49760601915185,10019,Midtown West,Manhattan
478,10019,68,2015,12,5.49760601915185,10019,Midtown West,Manhattan
479,10019,68,2016,1,5.46479857669335,10019,Midtown West,Manhattan
480,10019,68,2016,2,5.464480874316941,10019,Midtown West,Manhattan
481,10019,68,2016,3,5.46710773273273,10019,Midtown West,Manhattan
482,10019,68,2016,4,5.43144017891219,10019,Midtown West,Manhattan
